state0,state1,rate,N
"U15","U22",0,0
"U15","U3",0,0
"U15","U4",0,0
"U15","U5",0,0
"U15","U6",0,0
"U15","U7",0,0
"U15","U8",0,0
"U15","U9",0,0
"U16","Enew1",.0136765,39
"U16","Enew10",.0058286,16
"U16","Enew11",.0078029,22
"U16","Enew12",.0038481,11
"U16","Enew13",.0268655,77
"U16","Enew14",.0133112,37
"U16","Enew15",.0174862,49
"U16","Enew16",.1396284,392
"U16","Enew17",.0458293,129
"U16","Enew18",.0003451,1
"U16","Enew19",.00865,25
"U16","Enew2",.0102378,29
"U16","Enew20",.002418,7
"U16","Enew21",.0118779,33
"U16","Enew22",.0241977,68
"U16","Enew3",.0027173,8
"U16","Enew4",.0003451,1
"U16","Enew5",.0003781,1
"U16","Enew6",.0021842,6
"U16","Enew7",.0013664,4
"U16","Enew8",.0083247,23
"U16","Enew9",.0039055,11
"U16","Esame1",0,0
"U16","Esame10",0,0
"U16","Esame11",0,0
"U16","Esame12",0,0
"U16","Esame13",0,0
"U16","Esame14",0,0
"U16","Esame15",0,0
"U16","Esame16",0,0
"U16","Esame17",0,0
"U16","Esame18",0,0
"U16","Esame19",0,0
"U16","Esame2",0,0
"U16","Esame20",0,0
"U16","Esame21",0,0
"U16","Esame22",0,0
"U16","Esame3",0,0
"U16","Esame4",0,0
"U16","Esame5",0,0
"U16","Esame6",0,0
"U16","Esame7",0,0
"U16","Esame8",0,0
"U16","Esame9",0,0
"U16","U1",0,0
"U16","U10",0,0
"U16","U11",0,0
"U16","U12",0,0
"U16","U13",0,0
"U16","U14",0,0
"U16","U15",0,0
"U16","U16",.6487757,1820
"U16","U17",0,0
"U16","U18",0,0
"U16","U19",0,0
"U16","U2",0,0
"U16","U20",0,0
"U16","U21",0,0
"U16","U22",0,0
"U16","U3",0,0
"U16","U4",0,0
"U16","U5",0,0
"U16","U6",0,0
"U16","U7",0,0
"U16","U8",0,0
"U16","U9",0,0
"U17","Enew1",.0104575,31
"U17","Enew10",.0076093,21
"U17","Enew11",.0077322,22
"U17","Enew12",.0027783,8
"U17","Enew13",.0291537,85
"U17","Enew14",.0123257,36
"U17","Enew15",.0108602,31
"U17","Enew16",.0409608,120
"U17","Enew17",.1200084,344
"U17","Enew18",.0022271,6
"U17","Enew19",.0050177,15
"U17","Enew2",.0137131,40
"U17","Enew20",.0041655,12
"U17","Enew21",.0149735,43
"U17","Enew22",.0240667,69
"U17","Enew3",.0036294,11
"U17","Enew4",.0006742,2
"U17","Enew5",.0006775,2
"U17","Enew6",.0023642,7
"U17","Enew7",.0030841,9
"U17","Enew8",.0077853,22
"U17","Enew9",.0060278,18
"U17","Esame1",0,0
"U17","Esame10",0,0
"U17","Esame11",0,0
"U17","Esame12",0,0
"U17","Esame13",0,0
"U17","Esame14",0,0
"U17","Esame15",0,0
"U17","Esame16",0,0
"U17","Esame17",0,0
"U17","Esame18",0,0
"U17","Esame19",0,0
"U17","Esame2",0,0
"U17","Esame20",0,0
"U17","Esame21",0,0
"U17","Esame22",0,0
"U17","Esame3",0,0
"U17","Esame4",0,0
"U17","Esame5",0,0
"U17","Esame6",0,0
"U17","Esame7",0,0
"U17","Esame8",0,0
"U17","Esame9",0,0
"U17","U1",0,0
"U17","U10",0,0
"U17","U11",0,0
"U17","U12",0,0
"U17","U13",0,0
"U17","U14",0,0
"U17","U15",0,0
"U17","U16",0,0
"U17","U17",.6697077,1957
"U17","U18",0,0
"U17","U19",0,0
"U17","U2",0,0
"U17","U20",0,0
"U17","U21",0,0
"U17","U22",0,0
"U17","U3",0,0
"U17","U4",0,0
"U17","U5",0,0
"U17","U6",0,0
"U17","U7",0,0
"U17","U8",0,0
"U17","U9",0,0
"U18","Enew1",.0111292,7
"U18","Enew10",.0024155,1
"U18","Enew11",.0011148,1
"U18","Enew12",.0045767,2
"U18","Enew13",.0093025,5
"U18","Enew14",.0146264,8
"U18","Enew15",.0167087,8
"U18","Enew16",.0078684,4
"U18","Enew17",.0200566,10
"U18","Enew18",.2009911,97
"U18","Enew19",.0325115,15
"U18","Enew2",0,0
"U18","Enew20",0,0
"U18","Enew21",.0165911,8
"U18","Enew22",.0554017,27
"U18","Enew3",0,0
"U18","Enew4",0,0
"U18","Enew5",.0031326,2
"U18","Enew6",0,0
"U18","Enew7",0,0
"U18","Enew8",.005176,2
"U18","Enew9",.0025575,1
"U18","Esame1",0,0
"U18","Esame10",0,0
"U18","Esame11",0,0
"U18","Esame12",0,0
"U18","Esame13",0,0
"U18","Esame14",0,0
"U18","Esame15",0,0
"U18","Esame16",0,0
"U18","Esame17",0,0
"U18","Esame18",0,0
"U18","Esame19",0,0
"U18","Esame2",0,0
"U18","Esame20",0,0
"U18","Esame21",0,0
"U18","Esame22",0,0
"U18","Esame3",0,0
"U18","Esame4",0,0
"U18","Esame5",0,0
"U18","Esame6",0,0
"U18","Esame7",0,0
"U18","Esame8",0,0
"U18","Esame9",0,0
"U18","U1",0,0
"U18","U10",0,0
"U18","U11",0,0
"U18","U12",0,0
"U18","U13",0,0
"U18","U14",0,0
"U18","U15",0,0
"U18","U16",0,0
"U18","U17",0,0
"U18","U18",.5958397,284
"U18","U19",0,0
"U18","U2",0,0
"U18","U20",0,0
"U18","U21",0,0
"U18","U22",0,0
"U18","U3",0,0
"U18","U4",0,0
"U18","U5",0,0
"U18","U6",0,0
"U18","U7",0,0
"U18","U8",0,0
"U18","U9",0,0
"U19","Enew1",.0102009,26
"U19","Enew10",.0015622,4
"U19","Enew11",.0010159,3
"U19","Enew12",.0038867,9
"U19","Enew13",.0132452,36
"U19","Enew14",.0253719,68
"U19","Enew15",.0026491,8
"U19","Enew16",.0077686,17
"U19","Enew17",.0094131,27
"U19","Enew18",.0040409,14
"U19","Enew19",.2625073,748
"U19","Enew2",.0006905,2
"U19","Enew20",.0189565,47
"U19","Enew21",.0188456,54
"U19","Enew22",.0301439,79
"U19","Enew3",.0012805,4
"U19","Enew4",.0008652,3
"U19","Enew5",.0012913,4
"U19","Enew6",.0004392,1
"U19","Enew7",0,0
"U19","Enew8",.0006479,2
"U19","Enew9",.0007287,2
"U19","Esame1",0,0
"U19","Esame10",0,0
"U19","Esame11",0,0
"U19","Esame12",0,0
"U19","Esame13",0,0
"U19","Esame14",0,0
"U19","Esame15",0,0
"U19","Esame16",0,0
"U19","Esame17",0,0
"U19","Esame18",0,0
"U19","Esame19",0,0
"U19","Esame2",0,0
"U19","Esame20",0,0
"U19","Esame21",0,0
"U19","Esame22",0,0
"U19","Esame3",0,0
"U19","Esame4",0,0
"U19","Esame5",0,0
"U19","Esame6",0,0
"U19","Esame7",0,0
"U19","Esame8",0,0
"U19","Esame9",0,0
"U19","U1",0,0
"U19","U10",0,0
"U19","U11",0,0
"U19","U12",0,0
"U19","U13",0,0
"U19","U14",0,0
"U19","U15",0,0
"U19","U16",0,0
"U19","U17",0,0
"U19","U18",0,0
"U19","U19",.5844489,1654
"U19","U2",0,0
"U19","U20",0,0
"U19","U21",0,0
"U19","U22",0,0
"U19","U3",0,0
"U19","U4",0,0
"U19","U5",0,0
"U19","U6",0,0
"U19","U7",0,0
"U19","U8",0,0
"U19","U9",0,0
"U2","Enew1",.0221399,19
"U2","Enew10",.0142564,12
"U2","Enew11",0,0
"U2","Enew12",.0025963,2
"U2","Enew13",.008179,7
"U2","Enew14",.0034836,3
"U2","Enew15",.0057323,5
"U2","Enew16",.0277225,24
"U2","Enew17",.0553793,48
"U2","Enew18",.0016722,1
"U2","Enew19",.0039801,3
"U2","Enew2",.1045621,90
"U2","Enew20",.0010604,1
"U2","Enew21",.0075572,6
"U2","Enew22",.0062252,5
"U2","Enew3",.014995,12
"U2","Enew4",.003239,3
"U2","Enew5",.0039443,3
"U2","Enew6",.0032476,3
"U2","Enew7",.0020704,2
"U2","Enew8",.0064453,5
"U2","Enew9",.0080985,8
"U2","Esame1",0,0
"U2","Esame10",0,0
"U2","Esame11",0,0
"U2","Esame12",0,0
"U2","Esame13",0,0
"U2","Esame14",0,0
"U2","Esame15",0,0
"U2","Esame16",0,0
"U2","Esame17",0,0
"U2","Esame18",0,0
"U2","Esame19",0,0
"U2","Esame2",0,0
"U2","Esame20",0,0
"U2","Esame21",0,0
"U2","Esame22",0,0
"U2","Esame3",0,0
"U2","Esame4",0,0
"U2","Esame5",0,0
"U2","Esame6",0,0
"U2","Esame7",0,0
"U2","Esame8",0,0
"U2","Esame9",0,0
"U2","U1",0,0
"U2","U10",0,0
"U2","U11",0,0
"U2","U12",0,0
"U2","U13",0,0
"U2","U14",0,0
"U2","U15",0,0
"U2","U16",0,0
"U2","U17",0,0
"U2","U18",0,0
"U2","U19",0,0
"U2","U2",.6934131,584
"U2","U20",0,0
"U2","U21",0,0
"U2","U22",0,0
"U2","U3",0,0
"U2","U4",0,0
"U2","U5",0,0
"U2","U6",0,0
"U2","U7",0,0
"U2","U8",0,0
"U2","U9",0,0
"U20","Enew1",.0098748,6
"U20","Enew10",.0015528,1
"U20","Enew11",0,0
"U20","Enew12",.003052,2
"U20","Enew13",.0164541,11
"U20","Enew14",.0188374,13
"U20","Enew15",.0010604,1
"U20","Enew16",.0170468,11
"U20","Enew17",.0151197,9
"U20","Enew18",.0082651,7
"U20","Enew19",.032828,25
"U20","Enew2",0,0
"U20","Enew20",.1383913,99
"U20","Enew21",.0257265,19
"U20","Enew22",.0372223,24
"U20","Enew3",.0096284,6
"U20","Enew4",.0047626,3
"U20","Enew5",0,0
"U20","Enew6",0,0
"U20","Enew7",0,0
"U20","Enew8",0,0
"U20","Enew9",.0034838,2
"U20","Esame1",0,0
"U20","Esame10",0,0
"U20","Esame11",0,0
"U20","Esame12",0,0
"U20","Esame13",0,0
"U20","Esame14",0,0
"U20","Esame15",0,0
"U20","Esame16",0,0
"U20","Esame17",0,0
"U20","Esame18",0,0
"U20","Esame19",0,0
"U20","Esame2",0,0
"U20","Esame20",0,0
"U20","Esame21",0,0
"U20","Esame22",0,0
"U20","Esame3",0,0
"U20","Esame4",0,0
"U20","Esame5",0,0
"U20","Esame6",0,0
"U20","Esame7",0,0
"U20","Esame8",0,0
"U20","Esame9",0,0
"U20","U1",0,0
"U20","U10",0,0
"U20","U11",0,0
"U20","U12",0,0
"U20","U13",0,0
"U20","U14",0,0
"U20","U15",0,0
"U20","U16",0,0
"U20","U17",0,0
"U20","U18",0,0
"U20","U19",0,0
"U20","U2",0,0
"U20","U20",.6566939,463
"U20","U21",0,0
"U20","U22",0,0
"U20","U3",0,0
"U20","U4",0,0
"U20","U5",0,0
"U20","U6",0,0
"U20","U7",0,0
"U20","U8",0,0
"U20","U9",0,0
"U21","Enew1",.0040031,8
"U21","Enew10",.0011673,2
"U21","Enew11",.0033919,6
"U21","Enew12",.0038901,7
"U21","Enew13",.025164,42
"U21","Enew14",.0202896,38
"U21","Enew15",.0069956,12
"U21","Enew16",.0204047,36
"U21","Enew17",.0264628,45
"U21","Enew18",.0067462,12
"U21","Enew19",.0372378,66
"U21","Enew2",.0043653,7
"U21","Enew20",.0111164,19
"U21","Enew21",.1427331,255
"U21","Enew22",.0465868,82
"U21","Enew3",.0007128,1
"U21","Enew4",0,0
"U21","Enew5",0,0
"U21","Enew6",.0005574,1
"U21","Enew7",.0005875,1
"U21","Enew8",.0027742,5
"U21","Enew9",.0054782,10
"U21","Esame1",0,0
"U21","Esame10",0,0
"U21","Esame11",0,0
"U21","Esame12",0,0
"U21","Esame13",0,0
"U21","Esame14",0,0
"U21","Esame15",0,0
"U21","Esame16",0,0
"U21","Esame17",0,0
"U21","Esame18",0,0
"U21","Esame19",0,0
"U21","Esame2",0,0
"U21","Esame20",0,0
"U21","Esame21",0,0
"U21","Esame22",0,0
"U21","Esame3",0,0
"U21","Esame4",0,0
"U21","Esame5",0,0
"U21","Esame6",0,0
"U21","Esame7",0,0
"U21","Esame8",0,0
"U21","Esame9",0,0
"U21","U1",0,0
"U21","U10",0,0
"U21","U11",0,0
"U21","U12",0,0
"U21","U13",0,0
"U21","U14",0,0
"U21","U15",0,0
"U21","U16",0,0
"U21","U17",0,0
"U21","U18",0,0
"U21","U19",0,0
"U21","U2",0,0
"U21","U20",0,0
"U21","U21",.6293351,1082
"U21","U22",0,0
"U21","U3",0,0
"U21","U4",0,0
"U21","U5",0,0
"U21","U6",0,0
"U21","U7",0,0
"U21","U8",0,0
"U21","U9",0,0
"U22","Enew1",.0057031,14
"U22","Enew10",.0025627,6
"U22","Enew11",.0028516,6
"U22","Enew12",.0044287,11
"U22","Enew13",.026172,63
"U22","Enew14",.0217208,51
"U22","Enew15",.007831,19
"U22","Enew16",.025903,61
"U22","Enew17",.0305268,70
"U22","Enew18",.0100012,23
"U22","Enew19",.030237,72
"U22","Enew2",.0026682,6
"U22","Enew20",.0100608,24
"U22","Enew21",.0234473,56
"U22","Enew22",.1604626,383
"U22","Enew3",.0017835,4
"U22","Enew4",.0009716,2
"U22","Enew5",.0009408,2
"U22","Enew6",.0015223,4
"U22","Enew7",0,0
"U22","Enew8",.0008601,2
"U22","Enew9",.0028331,6
"U22","Esame1",0,0
"U22","Esame10",0,0
"U22","Esame11",0,0
"U22","Esame12",0,0
"U22","Esame13",0,0
"U22","Esame14",0,0
"U22","Esame15",0,0
"U22","Esame16",0,0
"U22","Esame17",0,0
"U22","Esame18",0,0
"U22","Esame19",0,0
"U22","Esame2",0,0
"U22","Esame20",0,0
"U22","Esame21",0,0
"U22","Esame22",0,0
"U22","Esame3",0,0
"U22","Esame4",0,0
"U22","Esame5",0,0
"U22","Esame6",0,0
"U22","Esame7",0,0
"U22","Esame8",0,0
"U22","Esame9",0,0
"U22","U1",0,0
"U22","U10",0,0
"U22","U11",0,0
"U22","U12",0,0
"U22","U13",0,0
"U22","U14",0,0
"U22","U15",0,0
"U22","U16",0,0
"U22","U17",0,0
"U22","U18",0,0
"U22","U19",0,0
"U22","U2",0,0
"U22","U20",0,0
"U22","U21",0,0
"U22","U22",.6265121,1499
"U22","U3",0,0
"U22","U4",0,0
"U22","U5",0,0
"U22","U6",0,0
"U22","U7",0,0
"U22","U8",0,0
"U22","U9",0,0
"U3","Enew1",.0172669,8
"U3","Enew10",.011113,5
"U3","Enew11",.0040258,2
"U3","Enew12",.0025575,1
"U3","Enew13",.004973,2
"U3","Enew14",.0033396,2
"U3","Enew15",0,0
"U3","Enew16",.0073463,4
"U3","Enew17",.0365694,17
"U3","Enew18",.0021739,1
"U3","Enew19",.0037879,2
"U3","Enew2",.0066462,4
"U3","Enew20",.0121309,7
"U3","Enew21",.0126885,7
"U3","Enew22",.0119877,6
"U3","Enew3",.1048033,55
"U3","Enew4",.0111224,6
"U3","Enew5",.0016103,1
"U3","Enew6",.0040467,2
"U3","Enew7",0,0
"U3","Enew8",.009603,5
"U3","Enew9",.0107921,6
"U3","Esame1",0,0
"U3","Esame10",0,0
"U3","Esame11",0,0
"U3","Esame12",0,0
"U3","Esame13",0,0
"U3","Esame14",0,0
"U3","Esame15",0,0
"U3","Esame16",0,0
"U3","Esame17",0,0
"U3","Esame18",0,0
"U3","Esame19",0,0
"U3","Esame2",0,0
"U3","Esame20",0,0
"U3","Esame21",0,0
"U3","Esame22",0,0
"U3","Esame3",0,0
"U3","Esame4",0,0
"U3","Esame5",0,0
"U3","Esame6",0,0
"U3","Esame7",0,0
"U3","Esame8",0,0
"U3","Esame9",0,0
"U3","U1",0,0
"U3","U10",0,0
"U3","U11",0,0
"U3","U12",0,0
"U3","U13",0,0
"U3","U14",0,0
"U3","U15",0,0
"U3","U16",0,0
"U3","U17",0,0
"U3","U18",0,0
"U3","U19",0,0
"U3","U2",0,0
"U3","U20",0,0
"U3","U21",0,0
"U3","U22",0,0
"U3","U3",.7214154,379
"U3","U4",0,0
"U3","U5",0,0
"U3","U6",0,0
"U3","U7",0,0
"U3","U8",0,0
"U3","U9",0,0
"U4","Enew1",.0461934,11
"U4","Enew10",0,0
"U4","Enew11",0,0
"U4","Enew12",0,0
"U4","Enew13",.0061807,2
"U4","Enew14",.0042443,2
"U4","Enew15",.0028986,1
"U4","Enew16",.029395,8
"U4","Enew17",.0070393,3
"U4","Enew18",0,0
"U4","Enew19",.0089286,2
"U4","Enew2",.0162221,5
"U4","Enew20",.0019763,1
"U4","Enew21",.0218898,6
"U4","Enew22",.0189336,6
"U4","Enew3",.0108909,3
"U4","Enew4",.1042945,34
"U4","Enew5",.0077993,3
"U4","Enew6",0,0
"U4","Enew7",0,0
"U4","Enew8",.0020704,1
"U4","Enew9",.0064501,2
"U4","Esame1",0,0
"U4","Esame10",0,0
"U4","Esame11",0,0
"U4","Esame12",0,0
"U4","Esame13",0,0
"U4","Esame14",0,0
"U4","Esame15",0,0
"U4","Esame16",0,0
"U4","Esame17",0,0
"U4","Esame18",0,0
"U4","Esame19",0,0
"U4","Esame2",0,0
"U4","Esame20",0,0
"U4","Esame21",0,0
"U4","Esame22",0,0
"U4","Esame3",0,0
"U4","Esame4",0,0
"U4","Esame5",0,0
"U4","Esame6",0,0
"U4","Esame7",0,0
"U4","Esame8",0,0
"U4","Esame9",0,0
"U4","U1",0,0
"U4","U10",0,0
"U4","U11",0,0
"U4","U12",0,0
"U4","U13",0,0
"U4","U14",0,0
"U4","U15",0,0
"U4","U16",0,0
"U4","U17",0,0
"U4","U18",0,0
"U4","U19",0,0
"U4","U2",0,0
"U4","U20",0,0
"U4","U21",0,0
"U4","U22",0,0
"U4","U3",0,0
"U4","U4",.7045932,213
"U4","U5",0,0
"U4","U6",0,0
"U4","U7",0,0
"U4","U8",0,0
"U4","U9",0,0
"U5","Enew1",.0124067,3
"U5","Enew10",.0208608,4
"U5","Enew11",0,0
"U5","Enew12",.013285,3
"U5","Enew13",.0199275,2
"U5","Enew14",0,0
"U5","Enew15",0,0
"U5","Enew16",.0087835,2
"U5","Enew17",.0389767,6
"U5","Enew18",0,0
"U5","Enew19",.0144928,1
"U5","Enew2",.0253623,3
"U5","Enew20",.0062112,1
"U5","Enew21",0,0
"U5","Enew22",.0131313,3
"U5","Enew3",.0155985,3
"U5","Enew4",.0127361,3
"U5","Enew5",.0679152,14
"U5","Enew6",.0083004,2
"U5","Enew7",.0054348,1
"U5","Enew8",.0138889,3
"U5","Enew9",.0108696,1
"U5","Esame1",0,0
"U5","Esame10",0,0
"U5","Esame11",0,0
"U5","Esame12",0,0
"U5","Esame13",0,0
"U5","Esame14",0,0
"U5","Esame15",0,0
"U5","Esame16",0,0
"U5","Esame17",0,0
"U5","Esame18",0,0
"U5","Esame19",0,0
"U5","Esame2",0,0
"U5","Esame20",0,0
"U5","Esame21",0,0
"U5","Esame22",0,0
"U5","Esame3",0,0
"U5","Esame4",0,0
"U5","Esame5",0,0
"U5","Esame6",0,0
"U5","Esame7",0,0
"U5","Esame8",0,0
"U5","Esame9",0,0
"U5","U1",0,0
"U5","U10",0,0
"U5","U11",0,0
"U5","U12",0,0
"U5","U13",0,0
"U5","U14",0,0
"U5","U15",0,0
"U5","U16",0,0
"U5","U17",0,0
"U5","U18",0,0
"U5","U19",0,0
"U5","U2",0,0
"U5","U20",0,0
"U5","U21",0,0
"U5","U22",0,0
"U5","U3",0,0
"U5","U4",0,0
"U5","U5",.6918188,119
"U5","U6",0,0
"U5","U7",0,0
"U5","U8",0,0
"U5","U9",0,0
"U6","Enew1",.0235507,5
"U6","Enew10",.0036232,1
"U6","Enew11",.0137892,4
"U6","Enew12",0,0
"U6","Enew13",.0247521,5
"U6","Enew14",0,0
"U6","Enew15",.0430682,9
"U6","Enew16",.0332256,10
"U6","Enew17",.0191379,7
"U6","Enew18",0,0
"U6","Enew19",0,0
"U6","Enew2",.0178617,5
"U6","Enew20",0,0
"U6","Enew21",.0043478,1
"U6","Enew22",.0097826,2
"U6","Enew3",0,0
"U6","Enew4",0,0
"U6","Enew5",.0062409,2
"U6","Enew6",.113855,32
"U6","Enew7",0,0
"U6","Enew8",.0358902,11
"U6","Enew9",0,0
"U6","Esame1",0,0
"U6","Esame10",0,0
"U6","Esame11",0,0
"U6","Esame12",0,0
"U6","Esame13",0,0
"U6","Esame14",0,0
"U6","Esame15",0,0
"U6","Esame16",0,0
"U6","Esame17",0,0
"U6","Esame18",0,0
"U6","Esame19",0,0
"U6","Esame2",0,0
"U6","Esame20",0,0
"U6","Esame21",0,0
"U6","Esame22",0,0
"U6","Esame3",0,0
"U6","Esame4",0,0
"U6","Esame5",0,0
"U6","Esame6",0,0
"U6","Esame7",0,0
"U6","Esame8",0,0
"U6","Esame9",0,0
"U6","U1",0,0
"U6","U10",0,0
"U6","U11",0,0
"U6","U12",0,0
"U6","U13",0,0
"U6","U14",0,0
"U6","U15",0,0
"U6","U16",0,0
"U6","U17",0,0
"U6","U18",0,0
"U6","U19",0,0
"U6","U2",0,0
"U6","U20",0,0
"U6","U21",0,0
"U6","U22",0,0
"U6","U3",0,0
"U6","U4",0,0
"U6","U5",0,0
"U6","U6",.6508749,158
"U6","U7",0,0
"U6","U8",0,0
"U6","U9",0,0
"U7","Enew1",0,0
"U7","Enew10",0,0
"U7","Enew11",0,0
"U7","Enew12",.0062112,1
"U7","Enew13",0,0
"U7","Enew14",0,0
"U7","Enew15",.0163043,2
"U7","Enew16",0,0
"U7","Enew17",.0358696,5
"U7","Enew18",0,0
"U7","Enew19",0,0
"U7","Enew2",.0135266,2
"U7","Enew20",0,0
"U7","Enew21",.0062112,1
"U7","Enew22",0,0
"U7","Enew3",.0048309,1
"U7","Enew4",0,0
"U7","Enew5",.0072464,1
"U7","Enew6",.0043478,1
"U7","Enew7",.1384058,20
"U7","Enew8",.0054348,1
"U7","Enew9",0,0
"U7","Esame1",0,0
"U7","Esame10",0,0
"U7","Esame11",0,0
"U7","Esame12",0,0
"U7","Esame13",0,0
"U7","Esame14",0,0
"U7","Esame15",0,0
"U7","Esame16",0,0
"U7","Esame17",0,0
"U7","Esame18",0,0
"U7","Esame19",0,0
"U7","Esame2",0,0
"U7","Esame20",0,0
"U7","Esame21",0,0
"U7","Esame22",0,0
"U7","Esame3",0,0
"U7","Esame4",0,0
"U7","Esame5",0,0
"U7","Esame6",0,0
"U7","Esame7",0,0
"U7","Esame8",0,0
"U7","Esame9",0,0
"U7","U1",0,0
"U7","U10",0,0
"U7","U11",0,0
"U7","U12",0,0
"U7","U13",0,0
"U7","U14",0,0
"U7","U15",0,0
"U7","U16",0,0
"U7","U17",0,0
"U7","U18",0,0
"U7","U19",0,0
"U7","U2",0,0
"U7","U20",0,0
"U7","U21",0,0
"U7","U22",0,0
"U7","U3",0,0
"U7","U4",0,0
"U7","U5",0,0
"U7","U6",0,0
"U7","U7",.7616115,93
"U7","U8",0,0
"U7","U9",0,0
"U8","Enew1",.0109745,14
"U8","Enew10",.0106312,15
"U8","Enew11",.0004063,1
"U8","Enew12",.0015789,2
"U8","Enew13",.0104272,15
"U8","Enew14",.0029393,3
"U8","Enew15",.0190496,23
"U8","Enew16",.0128404,14
"U8","Enew17",.0316838,38
"U8","Enew18",.0022311,2
"U8","Enew19",.0029121,3
"U8","Enew2",.0062669,8
"U8","Enew20",.0005797,1
"U8","Enew21",.0036969,5
"U8","Enew22",.0079916,9
"U8","Enew3",.0058956,8
"U8","Enew4",.0036554,3
"U8","Enew5",.0035761,3
"U8","Enew6",.0073412,9
"U8","Enew7",.0004063,1
"U8","Enew8",.2866436,456
"U8","Enew9",.0137441,13
"U8","Esame1",0,0
"U8","Esame10",0,0
"U8","Esame11",0,0
"U8","Esame12",0,0
"U8","Esame13",0,0
"U8","Esame14",0,0
"U8","Esame15",0,0
"U8","Esame16",0,0
"U8","Esame17",0,0
"U8","Esame18",0,0
"U8","Esame19",0,0
"U8","Esame2",0,0
"U8","Esame20",0,0
"U8","Esame21",0,0
"U8","Esame22",0,0
"U8","Esame3",0,0
"U8","Esame4",0,0
"U8","Esame5",0,0
"U8","Esame6",0,0
"U8","Esame7",0,0
"U8","Esame8",0,0
"U8","Esame9",0,0
"U8","U1",0,0
"U8","U10",0,0
"U8","U11",0,0
"U8","U12",0,0
"U8","U13",0,0
"U8","U14",0,0
"U8","U15",0,0
"U8","U16",0,0
"U8","U17",0,0
"U8","U18",0,0
"U8","U19",0,0
"U8","U2",0,0
"U8","U20",0,0
"U8","U21",0,0
"U8","U22",0,0
"U8","U3",0,0
"U8","U4",0,0
"U8","U5",0,0
"U8","U6",0,0
"U8","U7",0,0
"U8","U8",.5545282,633
"U8","U9",0,0
"U9","Enew1",.0074895,4
"U9","Enew10",.007252,4
"U9","Enew11",.0039601,2
"U9","Enew12",.0017391,1
"U9","Enew13",.0104485,6
"U9","Enew14",.0114085,6
"U9","Enew15",.0176034,9
"U9","Enew16",.0451671,24
"U9","Enew17",.0231059,12
"U9","Enew18",.0015528,1
"U9","Enew19",.0081453,4
"U9","Enew2",.010586,5
"U9","Enew20",.0066828,4
"U9","Enew21",.0086542,4
"U9","Enew22",.0112843,6
"U9","Enew3",.0090459,4
"U9","Enew4",.0034783,2
"U9","Enew5",.0014025,1
"U9","Enew6",.0036232,2
"U9","Enew7",0,0
"U9","Enew8",.0215108,12
"U9","Enew9",.2155857,109
"U9","Esame1",0,0
"U9","Esame10",0,0
"U9","Esame11",0,0
"U9","Esame12",0,0
"U9","Esame13",0,0
"U9","Esame14",0,0
"U9","Esame15",0,0
"U9","Esame16",0,0
"U9","Esame17",0,0
"U9","Esame18",0,0
"U9","Esame19",0,0
"U9","Esame2",0,0
"U9","Esame20",0,0
"U9","Esame21",0,0
"U9","Esame22",0,0
"U9","Esame3",0,0
"U9","Esame4",0,0
"U9","Esame5",0,0
"U9","Esame6",0,0
"U9","Esame7",0,0
"U9","Esame8",0,0
"U9","Esame9",0,0
"U9","U1",0,0
"U9","U10",0,0
"U9","U11",0,0
"U9","U12",0,0
"U9","U13",0,0
"U9","U14",0,0
"U9","U15",0,0
"U9","U16",0,0
"U9","U17",0,0
"U9","U18",0,0
"U9","U19",0,0
"U9","U2",0,0
"U9","U20",0,0
"U9","U21",0,0
"U9","U22",0,0
"U9","U3",0,0
"U9","U4",0,0
"U9","U5",0,0
"U9","U6",0,0
"U9","U7",0,0
"U9","U8",0,0
"U9","U9",.5702742,299
